OrderID,Transaction
570851,"['DOLLY GIRL MINI BACKPACK', 'POPCORN HOLDER', 'RED RETROSPOT CHARLOTTE BAG', 'SPACEBOY MINI BACKPACK', 'WOODLAND MINI BACKPACK', 'Segment_Corporate', 'Region_Northeast']"
570879,"['AIRLINE BAG VINTAGE JET SET RED', 'AIRLINE BAG VINTAGE WORLD CHAMPION ', 'ALARM CLOCK BAKELIKE CHOCOLATE', 'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE RED ', 'COSY SLIPPER SHOES SMALL GREEN', 'FAIRY CAKE FLANNEL ASSORTED COLOUR', 'ICE CREAM PEN LIP GLOSS ', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'Segment_Consumer', 'Region_Southeast']"
571127,"['ZINC FOLKART SLEIGH BELLS', 'Segment_Consumer', 'Region_Southeast']"
571240,"[' SPACEBOY BABY GIFT SET', 'ALARM CLOCK BAKELIKE CHOCOLATE', 'ALARM CLOCK BAKELIKE PINK', 'BOX OF 6 CHRISTMAS CAKE DECORATIONS', 'DOLLY GIRL BABY GIFT SET', 'DOLLY GIRL MINI BACKPACK', 'JUMBO BAG 50S CHRISTMAS ', 'JUMBO BAG APPLES', 'JUMBO BAG PEARS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG VINTAGE DOILY ', 'JUMBO BAG WOODLAND ANIMALS', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG VINTAGE DOILY ', 'LUNCH BAG WOODLAND', 'PIGGY BANK RETROSPOT ', 'SET 12 COLOUR PENCILS DOLLY GIRL ', 'SET 12 COLOUR PENCILS SPACEBOY ', 'VINTAGE DOILY TRAVEL SEWING KIT', 'WOODLAND MINI BACKPACK', 'Segment_Corporate', 'Region_Southeast']"
571473,"['STRAWBERRY CERAMIC TRINKET BOX', 'Segment_Consumer', 'Region_Southeast']"
571678,"['STRAWBERRY CERAMIC TRINKET BOX', 'Segment_Consumer', 'Region_Southeast']"
571680,"['STRAWBERRY CERAMIC TRINKET BOX', 'Segment_Consumer', 'Region_Northeast']"
571864,"[' SPACEBOY BABY GIFT SET', 'FAWN BLUE HOT WATER BOTTLE', 'I LOVE LONDON BABY GIFT SET', 'LONDON BUS COFFEE MUG', 'MINI PAINT SET VINTAGE ', 'PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN STRONGMAN', 'RED RETROSPOT BUTTER DISH', 'RED RETROSPOT SMALL MILK JUG', 'RED RETROSPOT SUGAR JAM BOWL', 'RED RETROSPOT UMBRELLA', 'RED WOOLLY HOTTIE WHITE HEART.', 'REGENCY CAKESTAND 3 TIER', 'RETROSPOT LARGE MILK JUG', 'RETROSPOT TEA SET CERAMIC 11 PC ', 'SOLDIERS EGG CUP ', 'Segment_Consumer', 'Region_Southeast']"
571923,"['ALARM CLOCK BAKELIKE CHOCOLATE', 'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE RED ', 'BAKING SET 9 PIECE RETROSPOT ', 'BLUE VINTAGE SPOT BEAKER', 'BOTTLE BAG RETROSPOT ', 'JUMBO BAG 50S CHRISTMAS ', 'JUMBO BAG DOLLY GIRL DESIGN', 'PENS ASSORTED FUNKY JEWELED ', 'PENS ASSORTED FUNNY FACE', 'PINK VINTAGE SPOT BEAKER', 'RED RETROSPOT CAKE STAND', 'RED RETROSPOT UMBRELLA', 'SET OF 12 MINI LOAF BAKING CASES', 'SET OF 4 KNICK KNACK TINS DOILY ', 'SET OF 6 TEA TIME BAKING CASES', 'SET5 RED RETROSPOT LID GLASS BOWLS', 'Segment_Consumer', 'Region_Northeast']"
572087,"['BISCUIT TIN VINTAGE RED', 'BLUE PARTY BAGS ', 'CAKES AND RABBITS DESIGN FLANNEL ', 'CHILDRENS TOY COOKING UTENSIL SET', 'CHILDS BREAKFAST SET CIRCUS PARADE', 'CIRCUS PARADE LUNCH BOX ', 'CLASSIC GLASS COOKIE JAR', 'DOLLY GIRL LUNCH BOX', 'ICE CREAM BUBBLES', 'LUNCH BOX WITH CUTLERY RETROSPOT ', 'MULTICOLOUR HONEYCOMB FAN', 'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES', 'PARTY TIME DESIGN FLANNEL', 'PASTEL COLOUR HONEYCOMB FAN', 'RED KITCHEN SCALES', 'REGENCY CAKESTAND 3 TIER', 'RUSTIC STRAWBERRY JAM POT SMALL', 'SET 6 FOOTBALL CELEBRATION CANDLES', 'SET OF 20 KIDS COOKIE CUTTERS', 'SET OF 3 REGENCY CAKE TINS', 'SET OF 5 MINI GROCERY MAGNETS', 'SET OF 5 PANCAKE DAY MAGNETS', 'SET OF 6 CAKE CHOPSTICKS', 'SET OF 6 HEART CHOPSTICKS', 'SET OF 6 STRAWBERRY CHOPSTICKS', 'SET10 BLUE POLKADOT PARTY CANDLES', 'SET10 IVORY POLKADOT PARTY CANDLES', 'SET10 PINK POLKADOT PARTY CANDLES', 'SET10 RED POLKADOT PARTY CANDLES', 'SET20 RED RETROSPOT PAPER NAPKINS ', 'SET6 RED SPOTTY PAPER CUPS', 'SET6 RED SPOTTY PAPER PLATES', 'STORAGE TIN VINTAGE DOILY ', 'STRAWBERRY LUNCH BOX WITH CUTLERY', 'VINTAGE RED ENAMEL TRIM JUG ', 'VINTAGE RED TRIM ENAMEL BOWL ', 'Segment_Consumer', 'Region_Southeast']"
572925,"['ANGEL DECORATION STARS ON DRESS', 'BOTANICAL GARDENS WALL CLOCK ', 'EMBROIDERED RIBBON REEL EMILY ', 'EMBROIDERED RIBBON REEL ROSIE', 'FAWN BLUE HOT WATER BOTTLE', 'HEART WREATH DECORATION WITH BELL', 'RED KITCHEN SCALES', 'RED RETROSPOT BUTTER DISH', 'RETROSPOT HEART HOT WATER BOTTLE', 'SET 6 SCHOOL MILK BOTTLES IN CRATE', 'SET5 RED RETROSPOT LID GLASS BOWLS', 'STAR WREATH DECORATION WITH BELL', 'WIRE EGG BASKET ', 'WRAP  VINTAGE DOILY ', 'Segment_Corporate', 'Region_Southeast']"
572986,"['BLUE POLKADOT CUP', 'BLUE REFECTORY CLOCK ', 'CARD CIRCUS PARADE', 'CHARLOTTE BAG APPLES DESIGN', 'CHILDRENS CIRCUS PARADE MUG', 'CLASSIC CAFE SUGAR DISPENSER', 'ICE CREAM BUBBLES', 'JAM MAKING SET PRINTED', 'OFFICE MUG WARMER CHOCBLUE', 'PACK OF 12 RED RETROSPOT TISSUES ', 'PACK OF 72 SKULL CAKE CASES', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN WOODLAND ANIMALS', 'RAINY LADIES BIRTHDAY CARD', 'RED TOADSTOOL LED NIGHT LIGHT', 'SAVE THE PLANET COTTON TOTE BAG', 'SAVE THE PLANET MUG', 'SET OF 2 TEA TOWELS APPLE AND PEARS', 'SET OF SALT AND PEPPER TOADSTOOLS', 'VINTAGE DOILY TRAVEL SEWING KIT', 'WALL ART CLASSIC PUDDINGS ', 'WALL ART STOP FOR TEA ', 'Segment_Corporate', 'Region_Northeast']"
572992,"['RABBIT NIGHT LIGHT', 'Segment_Corporate', 'Region_Northeast']"
573036,"['ADVENT CALENDAR GINGHAM SACK', 'FOOT STOOL HOME SWEET HOME ', 'GLASS CLOCHE SMALL', 'MINI LIGHTS WOODLAND MUSHROOMS', 'PAPERWEIGHT CHILDHOOD MEMORIES', 'PAPERWEIGHT SAVE THE PLANET', 'PARISIENNE CURIO CABINET', 'RABBIT NIGHT LIGHT', 'RED TOADSTOOL LED NIGHT LIGHT', 'ROUND SNACK BOXES SET OF4 WOODLAND ', 'Segment_Consumer', 'Region_Southeast']"
573153,"['60 TEATIME FAIRY CAKE CASES', 'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE RED ', 'BAKING SET 9 PIECE RETROSPOT ', 'BLUE HARMONICA IN BOX ', 'BLUE VINTAGE SPOT BEAKER', 'BOX OF 6 CHRISTMAS CAKE DECORATIONS', 'CHILDRENS CUTLERY CIRCUS PARADE', 'CHILDRENS CUTLERY POLKADOT PINK', 'CHILDRENS CUTLERY RETROSPOT RED ', 'CHILDRENS CUTLERY SPACEBOY ', 'CIRCUS PARADE LUNCH BOX ', 'JAM JAR WITH GREEN LID', 'JAM JAR WITH PINK LID', 'JAM MAKING SET PRINTED', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG VINTAGE DOILY ', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG VINTAGE DOILY ', 'LUNCH BOX I LOVE LONDON', 'MINI PAINT SET VINTAGE ', 'PACK OF 12 CIRCUS PARADE TISSUES ', 'PACK OF 12 LONDON TISSUES ', 'PACK OF 20 NAPKINS PANTRY DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES', 'PINK VINTAGE SPOT BEAKER', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN WOODLAND ANIMALS', 'RABBIT NIGHT LIGHT', 'RED  HARMONICA IN BOX ', 'RED VINTAGE SPOT BEAKER', 'ROUND SNACK BOXES SET OF 4 FRUITS ', 'ROUND SNACK BOXES SET OF4 WOODLAND ', 'SET 2 PANTRY DESIGN TEA TOWELS', 'SET OF 12 FAIRY CAKE BAKING CASES', 'SET OF 12 FORK CANDLES', 'SET OF 12 MINI LOAF BAKING CASES', 'SET OF 20 KIDS COOKIE CUTTERS', 'SET OF 3 HEART COOKIE CUTTERS', 'SET OF 4 KNICK KNACK TINS LONDON ', 'SET OF 6 TEA TIME BAKING CASES', 'SET OF 60 I LOVE LONDON CAKE CASES ', 'SET OF 60 PANTRY DESIGN CAKE CASES ', 'SET OF 72 PINK HEART PAPER DOILIES', 'SET20 RED RETROSPOT PAPER NAPKINS ', 'SET6 RED SPOTTY PAPER CUPS', 'SET6 RED SPOTTY PAPER PLATES', 'SPACEBOY GIFT WRAP', 'SPACEBOY LUNCH BOX ', 'TRADITIONAL MODELLING CLAY', 'VINTAGE DOILY TRAVEL SEWING KIT', 'WRAP  VINTAGE DOILY ', 'WRAP ENGLISH ROSE ', 'WRAP I LOVE LONDON ', 'WRAP RED APPLES ', 'Segment_Consumer', 'Region_Southeast']"
573273,"['CLASSIC CHROME BICYCLE BELL ', 'Segment_Consumer', 'Region_Northeast']"
573316,"['VINTAGE UNION JACK BUNTING', 'Segment_Consumer', 'Region_Northeast']"
573402,"['6 GIFT TAGS VINTAGE CHRISTMAS ', '60 CAKE CASES DOLLY GIRL DESIGN', '60 TEATIME FAIRY CAKE CASES', 'EGG CUP MILKMAID HEIDI', 'EGG CUP MILKMAID INGRID', 'MINI LIGHTS WOODLAND MUSHROOMS', 'NOVELTY BISCUITS CAKE STAND 3 TIER', 'PACK OF 60 MUSHROOM CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES', 'RED RETROSPOT OVEN GLOVE ', 'SET OF 6 FUNKY BEAKERS', 'SET OF 60 I LOVE LONDON CAKE CASES ', 'SET OF 60 PANTRY DESIGN CAKE CASES ', 'WOODLAND BUNNIES LOLLY MAKERS', 'Segment_Corporate', 'Region_Southeast']"
573428,"['FELTCRAFT DOLL MOLLY', 'GIFT BAG BIRTHDAY', 'MINI LIGHTS WOODLAND MUSHROOMS', 'MINI PAINT SET VINTAGE ', 'PACK OF 6 BIRDY GIFT TAGS', 'PACK OF 60 MUSHROOM CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES', 'PACK OF 72 SKULL CAKE CASES', 'PAPER BUNTING RETROSPOT', 'PENS ASSORTED FUNNY FACE', 'PINK CREAM FELT CRAFT TRINKET BOX ', 'PLASTERS IN TIN WOODLAND ANIMALS', 'ROMANTIC IMAGES GIFT WRAP SET', 'SET20 RED RETROSPOT PAPER NAPKINS ', 'SET6 RED SPOTTY PAPER CUPS', 'SET6 RED SPOTTY PAPER PLATES', 'SUKI  SHOULDER BAG', 'WOOD STAMP SET BEST WISHES', 'WOODLAND SMALL PINK FELT HEART', 'Segment_Consumer', 'Region_Northeast']"
573442,"['CHICK GREY HOT WATER BOTTLE', 'COSY SLIPPER SHOES SMALL GREEN', 'FAWN BLUE HOT WATER BOTTLE', 'MINI LIGHTS WOODLAND MUSHROOMS', 'RABBIT NIGHT LIGHT', 'RED TOADSTOOL LED NIGHT LIGHT', 'WHITE SKULL HOT WATER BOTTLE ', 'Segment_Consumer', 'Region_Southeast']"
573867,"['ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE RED ', 'CARD DOLLY GIRL ', 'CHILDRENS CUTLERY DOLLY GIRL ', 'CHILDRENS CUTLERY POLKADOT PINK', 'CHILDRENS CUTLERY SPACEBOY ', 'ICE CREAM SUNDAE LIP GLOSS', 'KEY RING BASEBALL BOOT ASSORTED ', 'MINI PAINT SET VINTAGE ', 'PACK OF 6 SKULL PAPER CUPS', 'PENS ASSORTED FUNNY FACE', 'RABBIT NIGHT LIGHT', 'RED RETROSPOT MINI CASES', 'RETROSPOT PARTY BAG  STICKER SET', 'ROUND SNACK BOXES SET OF4 WOODLAND ', 'SET OF 20 KIDS COOKIE CUTTERS', 'SET6 RED SPOTTY PAPER CUPS', 'SILK PURSE BABUSHKA PINK', 'SILVER STARS TABLE DECORATION', 'SKULLS PARTY BAG  STICKER SET', 'SPACEBOY BIRTHDAY CARD', 'WOODLAND PARTY BAG  STICKER SET', 'Segment_Corporate', 'Region_Northeast']"
573868,"['12 PENCIL SMALL TUBE WOODLAND', 'BIRDS MOBILE VINTAGE DESIGN', 'CHARLOTTE BAG DOLLY GIRL DESIGN', 'CHILDRENS APRON DOLLY GIRL ', 'CHILDRENS APRON SPACEBOY DESIGN', 'DOLLY GIRL CHILDRENS BOWL', 'DOLLY GIRL CHILDRENS CUP', 'DOLLY GIRL LUNCH BOX', 'DOLLY GIRL MINI BACKPACK', 'MOBILE VINTAGE HEARTS ', 'PINK OWL SOFT TOY', 'RED RETROSPOT CHARLOTTE BAG', 'RETROSPOT CHILDRENS APRON', 'RETROSPOT TEA SET CERAMIC 11 PC ', 'ROUND SNACK BOXES SET OF4 WOODLAND ', 'SET 12 COLOUR PENCILS SPACEBOY ', 'SET OF 10 LED DOLLY LIGHTS', 'SPACEBOY CHILDRENS BOWL', 'SPACEBOY CHILDRENS CUP', 'SPACEBOY MINI BACKPACK', 'TOOL BOX SOFT TOY ', 'WOODLAND  HEIGHT CHART STICKERS ', 'WOODLAND CHARLOTTE BAG', 'WOODLAND MINI BACKPACK', 'Segment_Consumer', 'Region_Southeast']"
573869,"['BOTANICAL GARDENS WALL CLOCK ', 'Segment_Consumer', 'Region_Southeast']"
573891,"['EASTER TIN BUNNY BOUQUET', 'EDWARDIAN PARASOL BLACK', 'EDWARDIAN PARASOL RED', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG WOODLAND', 'LUNCH BOX WITH CUTLERY RETROSPOT ', 'MINI LIGHTS WOODLAND MUSHROOMS', 'OVAL  MINI PORTRAIT FRAME', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN WOODLAND ANIMALS', 'RABBIT NIGHT LIGHT', 'RED  HARMONICA IN BOX ', 'RED RETROSPOT UMBRELLA', 'SET 12 VINTAGE DOILY CHALK ', 'SET OF 4 KNICK KNACK TINS DOILY ', 'SET OF 4 KNICK KNACK TINS LEAF', 'SKULL LUNCH BOX WITH CUTLERY ', 'TEA PARTY BIRTHDAY CARD', 'WRAP  VINTAGE DOILY ', 'WRAP RED APPLES ', 'Segment_Consumer', 'Region_Southeast']"
574068,"['CHARLOTTE BAG APPLES DESIGN', 'HAND WARMER RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG VINTAGE CHRISTMAS ', 'JUMBO BAG VINTAGE DOILY ', 'MINI PLAYING CARDS BUFFALO BILL ', 'PAPER BUNTING RETROSPOT', 'RABBIT NIGHT LIGHT', 'RED RETROSPOT CHARLOTTE BAG', 'RED VINTAGE SPOT BEAKER', 'RIBBON REEL POLKADOTS ', 'RIBBON REEL SNOWY VILLAGE', 'ROLL WRAP VINTAGE CHRISTMAS', 'ROUND SNACK BOXES SET OF 4 FRUITS ', 'SET 2 TEA TOWELS I LOVE LONDON ', 'SET OF 2 TEA TOWELS APPLE AND PEARS', 'SET OF 4 KNICK KNACK TINS LONDON ', 'SET OF 6 SOLDIER SKITTLES', 'TABLECLOTH RED APPLES DESIGN ', 'VINTAGE CHRISTMAS TABLECLOTH', 'Segment_Consumer', 'Region_Southeast']"
574093,"['3 PIECE SPACEBOY COOKIE CUTTER SET', '36 FOIL STAR CAKE CASES ', 'BAKING MOULD CHOCOLATE CUPCAKES', 'BAKING MOULD HEART MILK CHOCOLATE', 'BALLOON WATER BOMB PACK OF 35', 'BLUE HAPPY BIRTHDAY BUNTING', 'CARD BILLBOARD FONT', 'DOUGHNUT LIP GLOSS ', 'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'ICE CREAM SUNDAE LIP GLOSS', 'MAKE YOUR OWN MONSOON CARD KIT', 'MAKE YOUR OWN PLAYTIME CARD KIT', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES', 'PACK OF 72 SKULL CAKE CASES', 'PAPER BUNTING RETROSPOT', 'PAPER CHAIN KIT SKULLS ', 'PINK BABY BUNTING', 'POPCORN HOLDER', 'RED RETROSPOT CAKE STAND', 'SET 6 FOOTBALL CELEBRATION CANDLES', 'SET OF 12 FAIRY CAKE BAKING CASES', 'SET OF 3 HEART COOKIE CUTTERS', 'SET OF 36 DINOSAUR PAPER DOILIES', 'SET OF 36 DOLLY GIRL PAPER DOILIES', 'SET OF 36 PAISLEY FLOWER DOILIES', 'SET OF 36 SPACEBOY PAPER DOILIES', 'SET OF 60 VINTAGE LEAF CAKE CASES ', 'SET OF 72 RETROSPOT PAPER  DOILIES', 'SET OF 9 HEART SHAPED BALLOONS', 'SET10 BLUE POLKADOT PARTY CANDLES', 'SET10 PINK POLKADOT PARTY CANDLES', 'SET10 RED POLKADOT PARTY CANDLES', 'SKULL AND CROSSBONES  GARLAND ', 'SPACEBOY BIRTHDAY CARD', 'TOAST ITS  HAPPY BIRTHDAY', 'VINTAGE CREAM 3 BASKET CAKE STAND', 'WOODEN HAPPY BIRTHDAY GARLAND', 'Segment_Corporate', 'Region_Northeast']"
574095,"['ALARM CLOCK BAKELIKE GREEN', 'CHILDRENS CUTLERY DOLLY GIRL ', 'PACK OF 12 SPACEBOY TISSUES', 'ROUND SNACK BOXES SET OF4 WOODLAND ', 'SET OF 4 KNICK KNACK TINS LEAF', 'Segment_Corporate', 'Region_Northeast']"
574104,"['ADVENT CALENDAR GINGHAM SACK', 'ASSORTED COLOUR BIRD ORNAMENT', 'ASSORTED COLOUR MINI CASES', 'BAG 125g SWIRLY MARBLES', 'CHERUB HEART DECORATION GOLD', 'CHRISTMAS TREE HANGING GOLD', 'EDWARDIAN PARASOL BLACK', 'GINGERBREAD MAN COOKIE CUTTER', 'HEART WOODEN CHRISTMAS DECORATION', 'JINGLE BELL HEART ANTIQUE GOLD', 'LAUREL HEART ANTIQUE GOLD', 'MINI PLAYING CARDS DOLLY GIRL ', 'MINI PLAYING CARDS SPACEBOY ', 'PIGGY BANK RETROSPOT ', 'RABBIT NIGHT LIGHT', 'RED ROCKING HORSE HAND PAINTED', 'ROCKING HORSE RED CHRISTMAS ', 'SET OF 4 SANTA PLACE SETTINGS', 'STAR WOODEN CHRISTMAS DECORATION', 'STAR WREATH DECORATION WITH BELL', 'TRADITIONAL NAUGHTS AND CROSSES', 'TRADTIONAL ALPHABET STAMP SET', 'WHITE ROCKING HORSE HAND PAINTED', 'WOODEN ADVENT CALENDAR RED', 'Segment_Consumer', 'Region_Southeast']"
574252,"['BOX OF 6 CHRISTMAS CAKE DECORATIONS', 'CAKE STAND WHITE TWO TIER LACE', 'DOLLY GIRL LUNCH BOX', 'LUNCH BAG WOODLAND', 'MINI LIGHTS WOODLAND MUSHROOMS', 'PLASTERS IN TIN WOODLAND ANIMALS', 'RABBIT NIGHT LIGHT', 'ROUND SNACK BOXES SET OF4 WOODLAND ', 'SPACEBOY LUNCH BOX ', 'Segment_Consumer', 'Region_Northeast']"
574261,"['CHILDS BREAKFAST SET CIRCUS PARADE', 'CLASSIC GLASS COOKIE JAR', 'LUNCH BOX WITH CUTLERY RETROSPOT ', 'PASTEL COLOUR HONEYCOMB FAN', 'RUSTIC STRAWBERRY JAM POT SMALL', 'STORAGE TIN VINTAGE DOILY ', 'Segment_Corporate', 'Region_Southeast']"
574501,"['12 PENCILS SMALL TUBE SKULL', 'ANTIQUE ALL GLASS CANDLESTICK', 'APPLE BATH SPONGE', 'ASS FLORAL PRINT MULTI SCREWDRIVER', 'ASSORTED COLOUR TLIGHT HOLDER', 'BLACK PIRATE TREASURE CHEST', 'BLUE EGG  SPOON', 'CARROT CHARLIELOLA COASTER SET', 'CHRISTMAS PUDDING TRINKET POT ', 'CHRISTMAS STAR WISH LIST CHALKBOARD', 'DOGGY RUBBER', 'DOUGHNUT LIP GLOSS ', 'FOLDING BUTTERFLY MIRROR HOT PINK ', 'FOLDING BUTTERFLY MIRROR IVORY ', 'FOLDING BUTTERFLY MIRROR RED  ', 'FRYING PAN UNION FLAG', 'HEART TLIGHT HOLDER WILLIE WINKIE', 'HI TEC ALPINE HAND WARMER', 'IVORY WICKER HEART LARGE', 'JINGLE BELL HEART DECORATION', 'KEY RING BASEBALL BOOT ASSORTED ', 'KEY RING BASEBALL BOOT UNION JACK', 'MIRRORED WALL ART POPPIES', 'MIRRORED WALL ART SKULLS', 'MIRRORED WALL ART SPLODGES', 'MIRRORED WALL ART STARS', 'PACK OF 6 COCKTAIL PARASOL STRAWS', 'PACK OF 6 SMALL FRUIT STRAWS', 'PANTRY MAGNETIC  SHOPPING LIST', 'PARTY TIME PENCIL ERASERS', 'PHOTO CUBE', 'PLAYING CARDS I LOVE LONDON ', 'PLAYING CARDS JUBILEE UNION JACK', 'PLAYING CARDS KEEP CALM AND CARRY ON', 'RATTLE SNAKE EGGS', 'RED  EGG  SPOON', 'RED POLKADOT BEAKER ', 'RETRO MOD TRAY', 'REVOLVER WOODEN RULER ', 'REX CASHCARRY JUMBO SHOPPER', 'ROUND SNACK BOXES SET OF 4 SKULLS', 'SET 12 COLOUR PENCILS LOVE LONDON', 'SET 12 COLOURING PENCILS DOILY', 'SET4 DAISY MIRROR MAGNETS', 'SILVER MUG BONE CHINA TREE OF LIFE', 'SKULLS STORAGE BOX SMALL', 'SLEEPING CAT ERASERS', 'SMALL DOLLY MIX DESIGN ORANGE BOWL', 'SMALL MARSHMALLOWS PINK BOWL', 'STAR TLIGHT HOLDER WILLIE WINKIE', 'STRAWBERRY BATH SPONGE ', 'TLIGHT GLASS FLUTED ANTIQUE', 'TOMATO CHARLIELOLA COASTER SET', 'VINTAGE BILLBOARD MUG ', 'VINTAGE LEAF MAGNETIC NOTEPAD', 'WOOD STAMP SET FLOWERS', 'WOOD STAMP SET THANK YOU', 'Segment_Corporate', 'Region_Southeast']"
574506,"['ANTIQUE SILVER BAUBLE LAMP  ', 'BLUE FLY SWAT', 'BUNDLE OF 3 ALPHABET EXERCISE BOOKS', 'CHRISTMAS CRAFT LITTLE FRIENDS', 'DOORMAT BLACK FLOCK ', 'DOORMAT KEEP CALM AND COME IN', 'DOORMAT VINTAGE LEAF', 'FLUTED ANTIQUE CANDLE HOLDER', 'FRYING PAN UNION FLAG', 'JINGLE BELL HEART ANTIQUE GOLD', 'JUMBO BAG VINTAGE LEAF', 'LOVE HOT WATER BOTTLE', 'LUNCH BAG PAISLEY PARK  ', 'LUNCH BAG PINK POLKADOT', 'MIRRORED WALL ART TABLE LAMP', 'PAPER CHAIN KIT VINTAGE CHRISTMAS', 'POPCORN HOLDER', 'RATTLE SNAKE EGGS', 'VINTAGE BELLS GARLAND', 'Segment_Consumer', 'Region_Northeast']"
574512,"['ANTIQUE SILVER BAUBLE LAMP  ', 'Segment_Corporate', 'Region_Southeast']"
574918,"['BAKING SET 9 PIECE RETROSPOT ', 'CHARLIE  LOLA RED HOT WATER BOTTLE', 'CHILDRENS APRON DOLLY GIRL ', 'CHILDRENS APRON SPACEBOY DESIGN', 'COTTON APRON PANTRY DESIGN', 'FAWN BLUE HOT WATER BOTTLE', 'GLITTER CHRISTMAS TREE WITH BELLS', 'GLITTER HEART DECORATION', 'HANGING HEART MIRROR DECORATION ', 'HANGING HEART WITH BELL', 'HEART DECORATION PAINTED ZINC ', 'HOME SWEET HOME CUSHION COVER ', 'HOT STUFF HOT WATER BOTTLE', 'HOT WATER BOTTLE KEEP CALM', 'JUMBO BAG 50S CHRISTMAS ', 'JUMBO BAG ALPHABET', 'LOVEBIRD HANGING DECORATION WHITE ', 'METAL DECORATION NAUGHTY CHILDREN ', 'PINK FAIRY CAKE CHILDRENS APRON', 'POSTE FRANCE CUSHION COVER', 'RETROSPOT WOODEN HEART DECORATION', 'ROSE DU SUD CUSHION COVER', 'SET 2 PANTRY DESIGN TEA TOWELS', 'SET 2 TEA TOWELS I LOVE LONDON ', 'SET OF 4 KNICK KNACK TINS DOILY ', 'STAR DECORATION PAINTED ZINC ', 'VINTAGE DOILY DELUXE SEWING KIT ', 'VINTAGE DOILY JUMBO BAG RED ', 'WALL ART BICYCLE SAFETY', 'YELLOW SHARK HELICOPTER', 'ZINC METAL HEART DECORATION', 'Segment_Corporate', 'Region_Southeast']"
574946,"['JAM MAKING SET WITH JARS', 'Segment_Corporate', 'Region_Northeast']"
